accommodates,bathrooms,bedrooms,beds,host_total_listings_count,minimum_nights,number_of_reviews,price,review_scores_accuracy,review_scores_checkin,review_scores_cleanliness,review_scores_communication,review_scores_location,review_scores_rating,review_scores_value
2.0,1.0,1.0,1.0,1.0,1.0,150.0,130.0,10.0,10.0,10.0,10.0,10.0,97.0,9.0
4.0,3.0,2.0,2.0,1.0,30.0,1.0,199.0,10.0,10.0,6.0,10.0,10.0,100.0,10.0
2.0,1.0,1.0,1.0,1.0,1.0,14.0,175.0,10.0,10.0,10.0,10.0,10.0,100.0,10.0
2.0,1.0,0.0,0.0,1.0,3.0,71.0,125.0,10.0,10.0,10.0,10.0,10.0,96.0,10.0
6.0,2.0,1.0,3.0,1.0,2.0,12.0,192.0,10.0,10.0,10.0,10.0,10.0,100.0,10.0
2.0,2.0,1.0,1.0,1.0,2.0,97.0,125.0,10.0,10.0,10.0,10.0,10.0,96.0,9.0
5.0,2.5,3.0,3.0,1.0,3.0,25.0,350.0,10.0,10.0,10.0,10.0,10.0,98.0,10.0
2.0,1.0,1.0,1.0,1.0,3.0,301.0,155.0,10.0,10.0,10.0,10.0,10.0,97.0,10.0
2.0,1.0,1.0,1.0,1.0,2.0,39.0,200.0,10.0,10.0,10.0,10.0,10.0,99.0,10.0
4.0,2.5,2.0,2.0,1.0,7.0,8.0,270.0,10.0,10.0,10.0,10.0,10.0,100.0,10.0
4.0,1.0,2.0,2.0,1.0,2.0,179.0,180.0,9.0,10.0,10.0,9.0,10.0,90.0,9.0
3.0,1.0,0.0,2.0,1.0,4.0,20.0,190.0,10.0,10.0,10.0,10.0,10.0,99.0,9.0
8.0,2.0,4.0,5.0,1.0,4.0,9.0,595.0,10.0,10.0,9.0,10.0,10.0,100.0,10.0
2.0,1.0,0.0,1.0,1.0,5.0,67.0,165.0,10.0,10.0,10.0,10.0,10.0,98.0,10.0
3.0,1.5,1.0,1.0,1.0,2.0,278.0,115.0,10.0,10.0,10.0,10.0,10.0,96.0,9.0
2.0,1.0,1.0,1.0,1.0,2.0,101.0,115.0,10.0,10.0,10.0,10.0,10.0,100.0,10.0
4.0,1.0,2.0,2.0,1.0,3.0,9.0,236.0,9.0,9.0,9.0,9.0,10.0,82.0,9.0
4.0,1.0,1.0,2.0,1.0,30.0,85.0,249.0,10.0,10.0,10.0,10.0,10.0,98.0,10.0
4.0,1.0,2.0,2.0,1.0,2.0,4.0,400.0,10.0,10.0,10.0,10.0,10.0,100.0,10.0
6.0,1.0,2.0,3.0,1.0,3.0,77.0,225.0,9.0,10.0,9.0,10.0,10.0,96.0,9.0
4.0,1.0,1.0,2.0,1.0,1.0,95.0,172.0,10.0,10.0,10.0,10.0,10.0,99.0,10.0
8.0,3.0,4.0,4.0,1.0,5.0,11.0,650.0,10.0,10.0,10.0,10.0,10.0,100.0,10.0
1.0,1.0,1.0,1.0,1.0,1.0,390.0,125.0,10.0,10.0,9.0,10.0,10.0,97.0,10.0
2.0,1.0,1.0,1.0,1.0,30.0,3.0,250.0,10.0,10.0,9.0,10.0,10.0,100.0,10.0
2.0,1.0,1.0,1.0,1.0,3.0,10.0,180.0,10.0,10.0,10.0,10.0,10.0,100.0,10.0
7.0,2.0,3.0,5.0,1.0,4.0,0.0,380.0,10.0,10.0,10.0,10.0,10.0,97.0,10.0
4.0,1.0,2.0,2.0,1.0,3.0,7.0,250.0,10.0,10.0,9.0,10.0,10.0,97.0,10.0
2.0,1.0,1.0,1.0,1.0,1.0,229.0,99.0,10.0,10.0,10.0,10.0,10.0,97.0,10.0
2.0,1.0,1.0,1.0,1.0,1.0,141.0,236.0,10.0,10.0,10.0,10.0,10.0,99.0,10.0
5.0,3.0,3.0,2.0,1.0,3.0,8.0,545.0,10.0,10.0,10.0,10.0,10.0,100.0,10.0
4.0,1.0,2.0,2.0,1.0,2.0,2.0,202.0,10.0,10.0,10.0,10.0,10.0,80.0,7.0
2.0,1.0,1.0,0.0,1.0,1.0,477.0,149.0,10.0,10.0,10.0,10.0,10.0,98.0,10.0
4.0,1.0,1.0,2.0,1.0,4.0,139.0,240.0,10.0,10.0,9.0,9.0,10.0,96.0,9.0
2.0,1.0,1.0,1.0,1.0,3.0,178.0,205.0,10.0,10.0,10.0,10.0,10.0,99.0,10.0
4.0,1.0,1.0,2.0,1.0,2.0,12.0,149.0,10.0,10.0,10.0,10.0,10.0,98.0,10.0
2.0,1.0,1.0,1.0,1.0,4.0,123.0,192.0,10.0,10.0,10.0,10.0,10.0,95.0,9.0
2.0,1.0,0.0,1.0,1.0,10.0,12.0,120.0,10.0,10.0,10.0,10.0,10.0,98.0,10.0
5.0,1.0,2.0,3.0,1.0,2.0,21.0,270.0,10.0,10.0,10.0,10.0,10.0,94.0,10.0
2.0,1.0,1.0,1.0,1.0,2.0,178.0,148.0,10.0,10.0,10.0,10.0,10.0,98.0,10.0
6.0,2.0,3.0,3.0,1.0,3.0,8.0,465.0,10.0,10.0,10.0,10.0,10.0,97.0,10.0
2.0,1.0,1.0,1.0,1.0,30.0,0.0,150.0,10.0,10.0,10.0,10.0,10.0,97.0,10.0
2.0,1.0,1.0,1.0,1.0,3.0,171.0,250.0,10.0,10.0,10.0,10.0,10.0,99.0,10.0
2.0,1.5,1.0,1.0,1.0,2.0,120.0,95.0,9.0,10.0,9.0,10.0,10.0,93.0,9.0
1.0,1.0,1.0,1.0,1.0,3.0,133.0,99.0,10.0,10.0,10.0,10.0,10.0,98.0,10.0
2.0,1.0,1.0,1.0,1.0,3.0,89.0,59.0,10.0,10.0,10.0,10.0,10.0,97.0,10.0
2.0,1.0,1.0,1.0,1.0,30.0,128.0,175.0,10.0,10.0,10.0,10.0,10.0,100.0,10.0
4.0,2.0,2.0,2.0,1.0,3.0,25.0,395.0,10.0,10.0,10.0,10.0,9.0,97.0,9.0
4.0,1.0,1.0,2.0,1.0,3.0,37.0,135.0,10.0,10.0,9.0,9.0,10.0,95.0,9.0
2.0,1.0,1.0,1.0,1.0,25.0,4.0,120.0,10.0,10.0,10.0,10.0,10.0,100.0,10.0
2.0,1.0,0.0,1.0,1.0,2.0,37.0,129.0,10.0,10.0,10.0,10.0,10.0,100.0,10.0
4.0,1.0,1.0,3.0,1.0,1.0,140.0,200.0,9.0,10.0,9.0,10.0,10.0,90.0,9.0
3.0,1.0,1.0,2.0,1.0,2.0,67.0,215.0,10.0,10.0,10.0,10.0,10.0,96.0,10.0
2.0,1.0,1.0,1.0,1.0,2.0,69.0,125.0,10.0,10.0,9.0,10.0,10.0,94.0,9.0
2.0,1.0,0.0,1.0,1.0,1.0,252.0,170.0,10.0,10.0,10.0,10.0,10.0,100.0,10.0
2.0,1.0,0.0,1.0,1.0,1.0,35.0,175.0,10.0,10.0,10.0,10.0,10.0,97.0,10.0
2.0,1.0,1.0,1.0,1.0,2.0,9.0,150.0,10.0,10.0,10.0,10.0,10.0,100.0,10.0
2.0,1.0,1.0,1.0,1.0,1.0,48.0,125.0,10.0,10.0,10.0,10.0,10.0,100.0,10.0
2.0,1.0,1.0,1.0,1.0,30.0,38.0,250.0,10.0,10.0,10.0,10.0,10.0,100.0,10.0
4.0,2.0,2.0,2.0,1.0,30.0,43.0,300.0,10.0,10.0,10.0,10.0,10.0,100.0,10.0
4.0,1.0,1.0,1.0,1.0,30.0,36.0,150.0,10.0,10.0,10.0,10.0,10.0,98.0,9.0
4.0,1.0,2.0,2.0,1.0,5.0,98.0,240.0,10.0,10.0,10.0,10.0,10.0,96.0,9.0
2.0,1.0,1.0,2.0,1.0,1.0,41.0,100.0,10.0,10.0,10.0,10.0,10.0,99.0,10.0
6.0,3.0,3.0,3.0,1.0,3.0,51.0,395.0,10.0,10.0,9.0,10.0,10.0,99.0,10.0
4.0,1.0,1.0,2.0,1.0,2.0,129.0,149.0,10.0,10.0,10.0,9.0,10.0,95.0,9.0
4.0,1.0,2.0,0.0,1.0,2.0,29.0,430.0,10.0,10.0,10.0,10.0,10.0,96.0,9.0
5.0,1.0,3.0,3.0,1.0,3.0,13.0,300.0,10.0,10.0,10.0,10.0,10.0,98.0,10.0
4.0,1.0,1.0,1.0,1.0,30.0,16.0,125.0,10.0,10.0,10.0,10.0,10.0,100.0,10.0
4.0,1.0,2.0,2.0,1.0,4.0,33.0,280.0,10.0,10.0,10.0,10.0,10.0,99.0,10.0
3.0,1.0,0.0,2.0,1.0,3.0,213.0,165.0,10.0,10.0,10.0,10.0,10.0,97.0,9.0
2.0,1.0,1.0,1.0,1.0,3.0,168.0,160.0,10.0,10.0,10.0,10.0,10.0,99.0,10.0
2.0,1.0,0.0,1.0,1.0,3.0,282.0,135.0,10.0,10.0,10.0,10.0,10.0,96.0,9.0
1.0,1.0,1.0,1.0,1.0,2.0,34.0,79.0,10.0,10.0,9.0,10.0,10.0,98.0,10.0
2.0,1.0,1.0,1.0,1.0,2.0,3.0,160.0,10.0,10.0,10.0,10.0,10.0,100.0,10.0
4.0,2.0,2.0,0.0,1.0,5.0,10.0,299.0,10.0,10.0,10.0,10.0,10.0,100.0,10.0
2.0,1.5,1.0,1.0,1.0,30.0,25.0,110.0,10.0,10.0,10.0,10.0,10.0,98.0,10.0
2.0,1.0,1.0,1.0,1.0,30.0,13.0,175.0,10.0,10.0,10.0,10.0,10.0,92.0,9.0
6.0,1.0,2.0,4.0,1.0,4.0,15.0,275.0,10.0,10.0,9.0,10.0,10.0,99.0,10.0
6.0,1.0,2.0,0.0,1.0,30.0,10.0,200.0,9.0,10.0,10.0,10.0,10.0,98.0,9.0
4.0,2.0,2.0,2.0,1.0,2.0,44.0,285.0,10.0,10.0,10.0,10.0,9.0,96.0,9.0
2.0,1.0,1.0,1.0,1.0,3.0,156.0,99.0,10.0,10.0,9.0,10.0,9.0,95.0,9.0
10.0,3.0,5.0,5.0,1.0,30.0,34.0,599.0,10.0,10.0,10.0,10.0,10.0,96.0,9.0
2.0,1.0,1.0,1.0,1.0,3.0,1.0,225.0,10.0,10.0,10.0,10.0,8.0,100.0,8.0
2.0,1.0,0.0,1.0,1.0,4.0,9.0,195.0,10.0,10.0,10.0,10.0,10.0,96.0,9.0
7.0,2.0,3.0,3.0,1.0,3.0,3.0,350.0,10.0,10.0,9.0,10.0,10.0,93.0,10.0
10.0,2.0,4.0,7.0,1.0,5.0,27.0,600.0,10.0,10.0,9.0,10.0,10.0,97.0,9.0
12.0,3.5,4.0,8.0,1.0,1.0,4.0,800.0,10.0,10.0,10.0,10.0,10.0,100.0,10.0
4.0,1.5,2.0,3.0,1.0,5.0,4.0,450.0,9.0,10.0,10.0,10.0,10.0,100.0,10.0
4.0,3.0,3.0,3.0,1.0,1.0,40.0,399.0,10.0,10.0,10.0,10.0,10.0,98.0,10.0
2.0,1.0,1.0,1.0,1.0,2.0,2.0,275.0,10.0,10.0,10.0,10.0,10.0,100.0,10.0
2.0,1.0,1.0,1.0,1.0,1.0,177.0,95.0,10.0,10.0,10.0,10.0,10.0,98.0,10.0
3.0,1.0,1.0,2.0,1.0,2.0,59.0,180.0,10.0,10.0,10.0,10.0,10.0,100.0,10.0
2.0,2.5,1.0,1.0,1.0,3.0,44.0,80.0,9.0,9.0,9.0,9.0,10.0,91.0,9.0
10.0,3.0,4.0,4.0,1.0,2.0,13.0,1050.0,10.0,10.0,10.0,10.0,10.0,100.0,9.0
2.0,1.0,0.0,1.0,1.0,30.0,32.0,98.0,10.0,10.0,10.0,10.0,10.0,99.0,10.0
2.0,1.0,1.0,1.0,1.0,2.0,0.0,700.0,10.0,10.0,10.0,10.0,10.0,97.0,10.0
4.0,2.0,2.0,2.0,1.0,3.0,6.0,300.0,10.0,10.0,10.0,10.0,10.0,100.0,9.0
3.0,1.0,1.0,1.0,1.0,3.0,63.0,115.0,10.0,10.0,10.0,10.0,9.0,97.0,10.0
6.0,1.0,4.0,5.0,1.0,1.0,126.0,275.0,9.0,10.0,10.0,10.0,9.0,91.0,9.0
10.0,1.0,5.0,8.0,1.0,30.0,20.0,325.0,9.0,10.0,8.0,10.0,9.0,90.0,9.0
2.0,1.0,1.0,0.0,1.0,1.0,265.0,105.0,10.0,10.0,10.0,10.0,9.0,99.0,10.0
5.0,1.0,1.0,3.0,1.0,2.0,50.0,99.0,10.0,10.0,10.0,10.0,9.0,98.0,10.0
4.0,1.0,2.0,3.0,1.0,2.0,45.0,147.0,9.0,10.0,9.0,10.0,9.0,91.0,9.0
4.0,1.0,1.0,2.0,1.0,2.0,15.0,84.0,10.0,10.0,10.0,10.0,9.0,99.0,10.0
2.0,1.0,1.0,1.0,1.0,2.0,14.0,119.0,10.0,10.0,10.0,10.0,9.0,100.0,10.0
8.0,3.0,3.0,4.0,1.0,3.0,47.0,390.0,9.0,10.0,9.0,10.0,9.0,93.0,9.0
3.0,1.0,1.0,1.0,1.0,1.0,4.0,158.0,10.0,10.0,10.0,10.0,10.0,100.0,10.0
6.0,3.0,3.0,3.0,1.0,7.0,4.0,295.0,10.0,10.0,10.0,10.0,9.0,100.0,10.0
2.0,1.0,1.0,1.0,1.0,1.0,173.0,110.0,10.0,10.0,10.0,10.0,10.0,96.0,10.0
2.0,1.5,1.0,1.0,1.0,3.0,20.0,95.0,10.0,10.0,10.0,10.0,9.0,94.0,9.0
4.0,1.5,1.0,2.0,1.0,2.0,90.0,170.0,10.0,10.0,10.0,10.0,10.0,98.0,10.0
2.0,1.0,1.0,1.0,1.0,2.0,127.0,115.0,10.0,10.0,10.0,10.0,10.0,100.0,10.0
2.0,1.0,1.0,1.0,1.0,1.0,94.0,115.0,10.0,10.0,10.0,10.0,10.0,99.0,10.0
2.0,1.0,1.0,1.0,1.0,30.0,12.0,249.0,10.0,10.0,10.0,10.0,10.0,98.0,10.0
2.0,1.0,1.0,1.0,1.0,2.0,5.0,144.0,10.0,10.0,10.0,10.0,9.0,90.0,10.0
2.0,1.0,0.0,1.0,1.0,30.0,3.0,120.0,10.0,8.0,9.0,9.0,9.0,93.0,9.0
1.0,1.0,1.0,1.0,1.0,1.0,66.0,60.0,10.0,10.0,9.0,10.0,10.0,97.0,10.0
3.0,1.0,1.0,2.0,1.0,2.0,27.0,85.0,10.0,10.0,10.0,10.0,7.0,89.0,9.0
2.0,1.0,0.0,1.0,1.0,3.0,13.0,95.0,9.0,9.0,9.0,10.0,6.0,92.0,9.0
2.0,1.0,0.0,1.0,1.0,30.0,14.0,115.0,10.0,10.0,10.0,10.0,9.0,98.0,10.0
2.0,1.0,1.0,1.0,1.0,21.0,0.0,75.0,10.0,10.0,10.0,10.0,10.0,97.0,10.0
1.0,1.0,0.0,1.0,1.0,1.0,0.0,60.0,10.0,10.0,10.0,10.0,10.0,97.0,10.0
4.0,1.0,0.0,2.0,1.0,2.0,4.0,265.0,10.0,10.0,10.0,10.0,10.0,100.0,10.0
4.0,1.0,0.0,2.0,1.0,2.0,1.0,225.0,10.0,10.0,10.0,10.0,10.0,100.0,10.0
5.0,2.0,2.0,2.0,1.0,365.0,10.0,300.0,10.0,10.0,10.0,10.0,10.0,100.0,10.0
1.0,1.0,1.0,1.0,1.0,30.0,35.0,129.0,10.0,10.0,9.0,10.0,10.0,96.0,9.0
2.0,1.0,1.0,1.0,1.0,2.0,3.0,225.0,10.0,10.0,10.0,10.0,10.0,100.0,10.0
2.0,1.0,0.0,1.0,1.0,2.0,19.0,150.0,10.0,10.0,9.0,10.0,9.0,89.0,9.0
2.0,1.0,1.0,1.0,1.0,1.0,25.0,150.0,10.0,10.0,9.0,10.0,9.0,93.0,9.0
2.0,1.0,0.0,1.0,1.0,30.0,40.0,150.0,10.0,10.0,10.0,10.0,9.0,96.0,9.0
3.0,1.0,1.0,2.0,1.0,2.0,11.0,113.0,10.0,10.0,9.0,10.0,10.0,96.0,10.0
4.0,1.0,1.0,1.0,1.0,1.0,25.0,81.0,10.0,10.0,10.0,10.0,10.0,98.0,10.0
1.0,1.0,1.0,6.0,1.0,3.0,28.0,33.0,9.0,10.0,9.0,10.0,9.0,89.0,9.0
3.0,1.0,1.0,2.0,1.0,30.0,6.0,149.0,10.0,10.0,9.0,10.0,10.0,87.0,10.0
2.0,1.0,0.0,1.0,1.0,30.0,108.0,149.0,10.0,9.0,9.0,10.0,9.0,89.0,9.0
2.0,1.0,1.0,1.0,1.0,2.0,106.0,63.0,9.0,10.0,9.0,9.0,9.0,90.0,9.0
2.0,1.0,1.0,1.0,1.0,2.0,0.0,200.0,10.0,10.0,10.0,10.0,10.0,97.0,10.0
2.0,1.0,1.0,1.0,1.0,3.0,30.0,75.0,10.0,10.0,10.0,10.0,9.0,99.0,10.0
6.0,2.0,3.0,3.0,1.0,2.0,15.0,200.0,10.0,10.0,10.0,10.0,9.0,96.0,10.0
4.0,1.0,2.0,2.0,1.0,2.0,63.0,150.0,10.0,10.0,10.0,10.0,9.0,98.0,10.0
8.0,2.0,3.0,5.0,1.0,2.0,13.0,280.0,9.0,10.0,9.0,10.0,9.0,88.0,9.0
2.0,1.0,1.0,1.0,1.0,1.0,3.0,85.0,10.0,10.0,10.0,10.0,10.0,100.0,10.0
2.0,1.0,0.0,2.0,1.0,2.0,44.0,100.0,10.0,10.0,10.0,10.0,9.0,98.0,10.0
2.0,1.0,1.0,1.0,1.0,1.0,4.0,45.0,10.0,10.0,10.0,10.0,10.0,100.0,10.0
5.0,1.0,1.0,3.0,1.0,3.0,77.0,110.0,10.0,10.0,10.0,10.0,9.0,99.0,10.0
2.0,1.0,1.0,1.0,1.0,2.0,84.0,109.0,9.0,10.0,10.0,10.0,9.0,94.0,9.0
2.0,1.0,1.0,1.0,1.0,5.0,27.0,60.0,9.0,10.0,10.0,10.0,9.0,97.0,10.0
4.0,1.0,1.0,3.0,1.0,3.0,149.0,104.0,9.0,9.0,8.0,9.0,9.0,87.0,9.0
2.0,1.0,0.0,1.0,1.0,1.0,43.0,80.0,10.0,10.0,10.0,10.0,9.0,98.0,10.0
6.0,1.0,2.0,3.0,1.0,3.0,125.0,148.0,10.0,10.0,10.0,10.0,9.0,98.0,10.0
6.0,2.0,4.0,4.0,1.0,4.0,5.0,111.0,10.0,10.0,10.0,10.0,8.0,96.0,10.0
8.0,1.5,3.0,6.0,1.0,5.0,11.0,350.0,10.0,10.0,10.0,10.0,9.0,96.0,10.0
2.0,1.0,1.0,1.0,1.0,30.0,92.0,53.0,10.0,10.0,10.0,10.0,9.0,98.0,10.0
6.0,1.0,2.0,3.0,1.0,2.0,24.0,165.0,10.0,10.0,10.0,10.0,10.0,99.0,10.0
2.0,2.5,1.0,1.0,1.0,2.0,43.0,119.0,10.0,10.0,10.0,10.0,9.0,98.0,10.0
4.0,1.0,1.0,2.0,1.0,2.0,155.0,100.0,10.0,10.0,10.0,10.0,9.0,98.0,10.0
2.0,1.0,1.0,1.0,1.0,2.0,87.0,96.0,10.0,10.0,10.0,10.0,9.0,99.0,10.0
2.0,1.0,0.0,1.0,1.0,3.0,86.0,115.0,10.0,10.0,10.0,10.0,9.0,94.0,10.0
1.0,1.0,1.0,1.0,1.0,3.0,22.0,139.0,10.0,10.0,9.0,10.0,9.0,92.0,9.0
4.0,1.0,1.0,2.0,1.0,1.0,30.0,125.0,10.0,10.0,10.0,10.0,9.0,98.0,10.0
3.0,1.0,1.0,1.0,1.0,2.0,0.0,129.0,10.0,10.0,10.0,10.0,10.0,97.0,10.0
2.0,1.0,1.0,1.0,1.0,1.0,20.0,90.0,10.0,10.0,10.0,10.0,9.0,97.0,10.0
5.0,1.0,2.0,2.0,1.0,2.0,56.0,145.0,10.0,10.0,10.0,10.0,9.0,98.0,9.0
3.0,1.0,1.0,1.0,1.0,2.0,124.0,137.0,10.0,10.0,10.0,10.0,9.0,99.0,10.0
3.0,1.0,1.0,2.0,1.0,3.0,101.0,110.0,10.0,10.0,10.0,10.0,9.0,97.0,10.0
4.0,1.0,2.0,3.0,1.0,3.0,28.0,120.0,10.0,10.0,10.0,10.0,9.0,96.0,9.0
3.0,1.0,1.0,1.0,1.0,1.0,261.0,125.0,10.0,10.0,10.0,10.0,10.0,99.0,10.0
2.0,1.0,1.0,1.0,1.0,1.0,54.0,108.0,10.0,10.0,9.0,10.0,9.0,95.0,9.0
4.0,1.0,2.0,2.0,1.0,2.0,2.0,112.0,10.0,10.0,10.0,10.0,9.0,90.0,10.0
2.0,1.0,1.0,2.0,1.0,2.0,13.0,120.0,9.0,10.0,9.0,10.0,7.0,89.0,8.0
1.0,1.0,1.0,1.0,1.0,2.0,1.0,200.0,10.0,10.0,10.0,10.0,10.0,100.0,10.0
2.0,1.0,0.0,1.0,1.0,30.0,44.0,400.0,10.0,9.0,9.0,9.0,10.0,92.0,10.0
2.0,1.0,1.0,1.0,1.0,5.0,0.0,350.0,10.0,10.0,10.0,10.0,10.0,97.0,10.0
6.0,1.5,1.0,3.0,1.0,1.0,51.0,315.0,10.0,9.0,10.0,10.0,10.0,94.0,9.0
4.0,1.0,1.0,1.0,1.0,3.0,6.0,309.0,10.0,10.0,10.0,10.0,10.0,100.0,10.0
3.0,1.0,1.0,1.0,1.0,30.0,4.0,209.0,10.0,10.0,10.0,10.0,10.0,100.0,10.0
4.0,2.0,2.0,2.0,1.0,30.0,14.0,550.0,9.0,10.0,9.0,10.0,10.0,94.0,9.0
3.0,1.0,1.0,1.0,1.0,10.0,0.0,111.0,10.0,10.0,10.0,10.0,10.0,97.0,10.0
2.0,1.0,1.0,1.0,1.0,1.0,7.0,300.0,10.0,10.0,10.0,10.0,9.0,100.0,10.0
2.0,1.0,1.0,1.0,1.0,180.0,0.0,100.0,10.0,10.0,10.0,10.0,10.0,97.0,10.0
4.0,1.0,1.0,2.0,1.0,2.0,6.0,143.0,10.0,10.0,10.0,10.0,10.0,100.0,10.0
1.0,2.0,1.0,1.0,1.0,30.0,1.0,125.0,10.0,10.0,10.0,10.0,10.0,97.0,10.0
2.0,1.0,0.0,1.0,1.0,2.0,81.0,205.0,10.0,10.0,10.0,10.0,10.0,96.0,9.0
8.0,4.5,4.0,5.0,1.0,3.0,3.0,445.0,10.0,10.0,10.0,10.0,10.0,100.0,10.0
4.0,1.0,1.0,2.0,1.0,30.0,117.0,170.0,9.0,10.0,9.0,10.0,10.0,87.0,9.0
2.0,1.0,1.0,1.0,1.0,1.0,7.0,99.0,9.0,10.0,9.0,10.0,10.0,94.0,9.0
2.0,1.0,1.0,1.0,1.0,3.0,8.0,270.0,10.0,10.0,10.0,10.0,10.0,98.0,10.0
6.0,1.0,2.0,3.0,1.0,2.0,15.0,198.0,10.0,10.0,10.0,10.0,10.0,99.0,10.0
2.0,1.0,0.0,1.0,1.0,3.0,61.0,125.0,10.0,10.0,10.0,10.0,10.0,100.0,10.0
4.0,1.0,2.0,2.0,1.0,3.0,159.0,220.0,10.0,10.0,10.0,10.0,10.0,96.0,10.0
4.0,1.0,2.0,2.0,1.0,3.0,12.0,200.0,10.0,10.0,10.0,10.0,9.0,97.0,9.0
6.0,3.5,3.0,4.0,1.0,30.0,0.0,2000.0,10.0,10.0,10.0,10.0,10.0,97.0,10.0
2.0,1.0,1.0,1.0,1.0,3.0,15.0,118.0,9.0,10.0,10.0,10.0,10.0,99.0,10.0
4.0,1.0,2.0,2.0,1.0,2.0,17.0,170.0,10.0,10.0,10.0,10.0,10.0,98.0,10.0
2.0,1.0,1.0,1.0,1.0,2.0,92.0,200.0,10.0,10.0,10.0,10.0,10.0,98.0,9.0
2.0,1.0,1.0,1.0,1.0,2.0,5.0,100.0,10.0,10.0,10.0,10.0,10.0,96.0,10.0
3.0,1.0,1.0,2.0,1.0,1.0,2.0,225.0,10.0,10.0,10.0,10.0,10.0,100.0,10.0
6.0,2.5,3.0,4.0,1.0,2.0,0.0,300.0,10.0,10.0,10.0,10.0,10.0,97.0,10.0
4.0,1.0,1.0,2.0,1.0,3.0,8.0,210.0,10.0,10.0,9.0,10.0,10.0,97.0,10.0
4.0,1.0,3.0,4.0,1.0,2.0,18.0,178.0,10.0,10.0,9.0,10.0,9.0,97.0,10.0
4.0,1.0,1.0,2.0,1.0,3.0,13.0,200.0,10.0,10.0,10.0,10.0,10.0,97.0,10.0
5.0,1.0,2.0,2.0,1.0,3.0,64.0,275.0,10.0,10.0,9.0,10.0,9.0,95.0,9.0
2.0,1.0,1.0,2.0,1.0,2.0,256.0,95.0,10.0,10.0,10.0,10.0,9.0,96.0,10.0
3.0,1.0,0.0,2.0,1.0,2.0,76.0,160.0,10.0,10.0,10.0,10.0,10.0,97.0,10.0
8.0,3.0,4.0,6.0,1.0,3.0,3.0,750.0,10.0,10.0,10.0,10.0,10.0,100.0,10.0
1.0,1.0,1.0,1.0,1.0,1.0,3.0,118.0,9.0,10.0,10.0,10.0,10.0,93.0,10.0
6.0,3.0,2.0,3.0,1.0,5.0,4.0,425.0,10.0,10.0,10.0,10.0,10.0,100.0,10.0
4.0,1.0,2.0,3.0,1.0,6.0,49.0,153.0,10.0,10.0,9.0,10.0,9.0,92.0,9.0
2.0,1.0,0.0,1.0,1.0,2.0,135.0,170.0,10.0,10.0,10.0,10.0,10.0,96.0,9.0
2.0,1.0,1.0,1.0,1.0,2.0,230.0,109.0,10.0,10.0,10.0,10.0,10.0,97.0,10.0
2.0,1.0,0.0,1.0,1.0,30.0,21.0,150.0,10.0,10.0,10.0,10.0,10.0,98.0,10.0
3.0,1.0,2.0,2.0,1.0,2.0,8.0,230.0,9.0,10.0,9.0,10.0,10.0,90.0,9.0
6.0,1.5,2.0,4.0,1.0,3.0,93.0,300.0,9.0,10.0,9.0,10.0,10.0,94.0,9.0
5.0,1.0,0.0,2.0,1.0,1.0,208.0,145.0,10.0,10.0,10.0,10.0,10.0,95.0,9.0
3.0,2.0,3.0,3.0,1.0,4.0,13.0,490.0,10.0,10.0,10.0,10.0,10.0,97.0,10.0
2.0,1.0,1.0,1.0,1.0,2.0,124.0,150.0,10.0,10.0,10.0,10.0,10.0,100.0,10.0
11.0,3.0,5.0,8.0,1.0,3.0,24.0,700.0,10.0,10.0,10.0,10.0,10.0,100.0,10.0
2.0,1.0,0.0,1.0,1.0,4.0,62.0,169.0,9.0,10.0,10.0,10.0,10.0,93.0,9.0
6.0,3.0,4.0,4.0,1.0,7.0,2.0,475.0,10.0,10.0,10.0,10.0,10.0,90.0,10.0
3.0,1.0,1.0,1.0,1.0,7.0,10.0,99.0,10.0,10.0,9.0,10.0,10.0,100.0,10.0
8.0,3.5,4.0,5.0,1.0,6.0,4.0,672.0,10.0,10.0,9.0,10.0,10.0,100.0,10.0
4.0,1.0,1.0,2.0,1.0,30.0,18.0,159.0,10.0,10.0,10.0,10.0,10.0,99.0,10.0
6.0,2.0,3.0,3.0,1.0,2.0,11.0,480.0,9.0,10.0,10.0,10.0,10.0,91.0,9.0
8.0,2.0,4.0,4.0,1.0,4.0,25.0,525.0,10.0,10.0,9.0,10.0,10.0,96.0,9.0
2.0,1.0,1.0,1.0,1.0,7.0,27.0,80.0,10.0,10.0,10.0,10.0,10.0,96.0,10.0
2.0,1.0,1.0,1.0,1.0,30.0,138.0,198.0,10.0,10.0,10.0,10.0,10.0,95.0,9.0
2.0,1.0,1.0,2.0,1.0,2.0,3.0,275.0,10.0,10.0,10.0,10.0,10.0,100.0,10.0
4.0,1.0,2.0,2.0,1.0,2.0,7.0,499.0,10.0,10.0,10.0,10.0,10.0,100.0,9.0
2.0,1.0,1.0,2.0,1.0,30.0,136.0,250.0,10.0,10.0,10.0,10.0,10.0,97.0,10.0
4.0,2.0,2.0,2.0,1.0,30.0,4.0,215.0,10.0,10.0,10.0,10.0,10.0,100.0,9.0
2.0,1.0,2.0,3.0,1.0,1.0,130.0,65.0,10.0,10.0,10.0,10.0,10.0,99.0,10.0
2.0,1.5,1.0,1.0,1.0,1.0,50.0,175.0,10.0,10.0,10.0,10.0,10.0,99.0,10.0
